,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag??,Responding to,Upvotes,Downvotes
157,The Gateway Pundit,'FOLLOW THE LAW': Herschel Walker's Son Calls Jacob Blake A 'Crazy Violent Crimin…,['2020/08'],153 comments,https://www.thegatewaypundit.com/2020/08/follow-law-herschel-walkers-son-calls-jacob-blake-crazy-violent-criminal/,disrespekt,recognize them as the traitors they areit's war,2,,Virgil Sollozzo,2,?
158,The Gateway Pundit,Kamala Harris Speaks on Biden's Behalf in Cringeworthy Speech - Then Flees Podiu…,['2020/08'],573 comments,https://www.thegatewaypundit.com/2020/08/kamala-harris-speaks-bidens-behalf-cringeworthy-speech-flees-podium-refuses-answer-questions-reporters-video/,disrespekt,her demeanor is so unbearably haughty...no wonder her support among a party she was placed in as a frontrunner collapsed,2,,,1,?
159,The Gateway Pundit,Kamala Harris Speaks on Biden's Behalf in Cringeworthy Speech - Then Flees Podiu…,['2020/08'],573 comments,https://www.thegatewaypundit.com/2020/08/kamala-harris-speaks-bidens-behalf-cringeworthy-speech-flees-podium-refuses-answer-questions-reporters-video/,disrespekt,failed to protectdamage to communitieslol like these riots?,0,,,0,0
160,The Gateway Pundit,Man Who Had His Arm Partially Blown Off Confesses to Friend: His Only Regret Was…,['2020/08'],1212 comments,https://www.thegatewaypundit.com/2020/08/man-arm-partially-blown-off-confesses-friend-regret-hesitating-pull-gun-not-killing-17-year-old-rittenhouse/,disrespekt,Has Gaige been arrested and charged for felon in possession?Or for attempted murder or anything at all?,0,,,4,?
161,The Gateway Pundit,"NOBODY IS SAFE FROM THE LEFTIST MOB! — Black Lives Matter Mob Swarms, Accos…",['2020/08'],243 comments,https://www.thegatewaypundit.com/2020/08/nobody-safe-leftist-mob-black-lives-matter-mob-swarms-accost-democrat-trump-supporter-vernon-jones-dc-street-video/,disrespekt,lol you think this is some well thought out political operation?,0,,Juan A. Cerveza,2,?
162,The Gateway Pundit,"NOBODY IS SAFE FROM THE LEFTIST MOB! — Black Lives Matter Mob Swarms, Accos…",['2020/08'],243 comments,https://www.thegatewaypundit.com/2020/08/nobody-safe-leftist-mob-black-lives-matter-mob-swarms-accost-democrat-trump-supporter-vernon-jones-dc-street-video/,disrespekt,unfortunately some people only respect violence.blacks are those kind of people.  they will agitate and do shines forever until cracked over the head,1,,USMCDanang1966,1,1
163,The Gateway Pundit,"NOBODY IS SAFE FROM THE LEFTIST MOB! — Black Lives Matter Mob Swarms, Accos…",['2020/08'],243 comments,https://www.thegatewaypundit.com/2020/08/nobody-safe-leftist-mob-black-lives-matter-mob-swarms-accost-democrat-trump-supporter-vernon-jones-dc-street-video/,disrespekt,"you mean the rooms where thousands of people every single day of the year for four years straight without a single day off or day of downtime or maintenance were systematically made to completely vanish?  What is 6,000,000/(365*4)?Yes, they walked into those gas chambers and then, in order to keep the pace of extermination up, they were made to walk out.  Certainly there was not a pile of bodies leaning on the door.  And fortunately, the victims absorbed all of the poison gas so no ventilation and filtration apparatus was necessary nor present at any facility.Why was Anne Frank in an infirmary in a death camp?",0,?,emsnewswordpresscom,1,1
164,The Gateway Pundit,"NOBODY IS SAFE FROM THE LEFTIST MOB! — Black Lives Matter Mob Swarms, Accos…",['2020/08'],243 comments,https://www.thegatewaypundit.com/2020/08/nobody-safe-leftist-mob-black-lives-matter-mob-swarms-accost-democrat-trump-supporter-vernon-jones-dc-street-video/,disrespekt,it really is a huge shame that the Allies bombed the german rail lines that were used to supply these camps with food,0,,pjt36,2,2
165,The Gateway Pundit,BREAKING: Shots Fired in Kenosha – One Person Shot in the Head While Looting a…,['2020/08'],2249 comments,https://www.thegatewaypundit.com/2020/08/breaking-shots-fired-kenosha-one-person-shot-head-looting-car-shop-graphic-video/,disrespekt,"he didn't trip, he was hit in the head by someone chasing him",0,,,2,?
166,The Gateway Pundit,CNN and Don Lemon Become a Parody Website: Watch Their Delusion on Street…,['2020/08'],200 comments,https://www.thegatewaypundit.com/2020/08/cnn-don-lemon-become-parody-website-watch-delusion-street-violence-play-real-time-video/,disrespekt,"wanton gaslightinghow many fingers am I holding up Winston?""what is the correct answer?""this is the future",0,,,1,?
167,The Gateway Pundit,VIDEO: Black Lives Matter Beat Piñata Pig in Chicago Signifying Police — Dance Aro…,['2020/08'],225 comments,https://www.thegatewaypundit.com/2020/08/video-black-lives-matter-beat-pinata-pig-chicago-signifying-police-dance-around-severed-head/,disrespekt,"stop simping for police- they made their bedsdecades of asset forfeiture and no-knock SWAT raids, drug wars, and brutality toward everyone.now, when they're actually needed to put down a riot, they collect paychecks at homeif all they're willing to do is write speeding tickets, get rid of them and get out of the waythe police are PROTECTING the rioters",2,?,,2,3
168,The Gateway Pundit,WATCH: HYPOCRITE Democratic Chicago Mayor Defends Her Decision To Ban Prot…,['2020/08'],285 comments,https://www.thegatewaypundit.com/2020/08/watch-hypocrite-democratic-chicago-mayor-defends-decision-ban-protests-near-home-video/,disrespekt,typical black rule,0,,,4,?
169,The Gateway Pundit,"WATCH: Joe Biden’s Handlers Swiftly Move in to Protect Biden, KICK OUT Reporters…",['2020/08'],322 comments,https://www.thegatewaypundit.com/2020/08/watch-joe-bidens-handlers-swiftly-move-protect-biden-kick-reporters-biden-harris-coronavirus-briefing/,disrespekt,"i doubt she can contain herself...she's a nasty b!tch and went from frontrunner to out of the race, basically 0% support within a short span of time...by talking.",2,1?,EGMReport,0,0
170,The Gateway Pundit,"WATCH: Joe Biden’s Handlers Swiftly Move in to Protect Biden, KICK OUT Reporters…",['2020/08'],322 comments,https://www.thegatewaypundit.com/2020/08/watch-joe-bidens-handlers-swiftly-move-protect-biden-kick-reporters-biden-harris-coronavirus-briefing/,disrespekt,you can see it in his eyes and his faceit's like he's aged 30 years since the primaries,2,,Lying Dog-faced Pony Soldier,1,?
171,The Gateway Pundit,"WATCH: Joe Biden’s Handlers Swiftly Move in to Protect Biden, KICK OUT Reporters…",['2020/08'],322 comments,https://www.thegatewaypundit.com/2020/08/watch-joe-bidens-handlers-swiftly-move-protect-biden-kick-reporters-biden-harris-coronavirus-briefing/,disrespekt,"I hope she does, because she's a thoroughly dislikable person and her favorability will collapse.She was rejected by the Democrat voter base for a reason",2,,TDC,2,?
172,The Gateway Pundit,"WATCH: Joe Biden’s Handlers Swiftly Move in to Protect Biden, KICK OUT Reporters…",['2020/08'],322 comments,https://www.thegatewaypundit.com/2020/08/watch-joe-bidens-handlers-swiftly-move-protect-biden-kick-reporters-biden-harris-coronavirus-briefing/,disrespekt,"this is good news if you hate democratsKamala will quickly show why she went from a preordained frontrunner with lots of bigtime donors and favorable media coverage to dropping out of the race before the first primary.  her support UTTERLY collapsed because she is repugnant.  nobody likes her.this isn't a woman who ran a good race and was just beaten; she was rejected by the democrat voting basebecause Biden can't string two sentences together anymore, she will be speaking more and more....and with every word that comes out of her mouth, her favorability will collapse.  it's because she's a complete bitch and it's written all over her face",2,,,0,0
173,The Gateway Pundit,It Begins: Black Lives Matter Mob Demands White People Move Out of Homes and Le…,['2020/08'],1999 comments,https://www.thegatewaypundit.com/2020/08/begins-black-lives-matter-mob-demands-white-people-move-homes-leave-black-people-video/,disrespekt,defund the police.  then shoot these people,1,,,2,?
174,The Gateway Pundit,Holland's Top Scientists Say There's No Evidence Face Masks Work -- And May Ac…,['2020/08'],201 comments,https://www.thegatewaypundit.com/2020/08/hollands-top-scientists-say-no-evidence-face-masks-work-may-actually-cause-harm/,disrespekt,6' or 2m was literally pulled out of someone's assthere's no scientific basis for it whatsoever,2,,Robert_Fl,0,0
175,The Gateway Pundit,Holland's Top Scientists Say There's No Evidence Face Masks Work -- And May Ac…,['2020/08'],201 comments,https://www.thegatewaypundit.com/2020/08/hollands-top-scientists-say-no-evidence-face-masks-work-may-actually-cause-harm/,disrespekt,viruses are orders of magnitude larger than scent molecules.,0,,Deplorable Me,0,0
176,The Gateway Pundit,Holland's Top Scientists Say There's No Evidence Face Masks Work -- And May Ac…,['2020/08'],201 comments,https://www.thegatewaypundit.com/2020/08/hollands-top-scientists-say-no-evidence-face-masks-work-may-actually-cause-harm/,disrespekt,masks thwart facial recognition...wear them for that reason,0,,barefooted_rascal,2,?
177,The Gateway Pundit,Holland's Top Scientists Say There's No Evidence Face Masks Work -- And May Ac…,['2020/08'],201 comments,https://www.thegatewaypundit.com/2020/08/hollands-top-scientists-say-no-evidence-face-masks-work-may-actually-cause-harm/,disrespekt,they sterilize medical equipment with UV light.there's a giant source of it in the form of a nuclear fireball that we orbit 93m miles frombeing outdoors in fresh air and a breeze with abundant UV is the safest place to be.the majority of COVID cases came from transmission from people victims were locked down with.,0,,,3,?
178,The Gateway Pundit,AP Article on Biden Foreign Policy Reads Like a Biden Campaign Ad But Realistical…,['2020/08'],81 comments,https://www.thegatewaypundit.com/2020/08/ap-article-biden-foreign-policy-reads-like-biden-campaign-ad-realistically-biden-america-will-sale/,disrespekt,"that's ""progress"" now.The turds haven't realized that the Dems are the party of blacks and LGBTQ foot soldiers combined with mega billionaires.",2,,Alive&Kicking,1,?
179,The Gateway Pundit,AP Article on Biden Foreign Policy Reads Like a Biden Campaign Ad But Realistical…,['2020/08'],81 comments,https://www.thegatewaypundit.com/2020/08/ap-article-biden-foreign-policy-reads-like-biden-campaign-ad-realistically-biden-america-will-sale/,disrespekt,The US didn't annihilate ISIS- it created it.The Russians annihilated it.Biden's FP is a return to globalism and perpetual war and reinstatement of the Clitton/Busch/Obongo cast of neocon warmongers and globalists,2,,,2,?
180,The Gateway Pundit,Columbia University to Hold Five Week 'Deconstructing Whiteness' Lecture Seri…,['2020/08'],225 comments,https://www.thegatewaypundit.com/2020/08/columbia-university-hold-five-week-deconstructing-whiteness-lecture-series-white-students/,disrespekt,"can we finally just admit that biology is real?blacks are more genetically proximate to ancient hominins than to modern manwhites did not evolve ""from"" africans- whites are a genetic hybrid of out-of-africa homo with neanderthal.  asians further with denisovans.",1,,,1,?
181,The Gateway Pundit,Unhinged Woman Throws Coffee on Two Men for Not Wearing Masks - Boyfriend G…,['2020/08'],1629 comments,https://www.thegatewaypundit.com/2020/08/unhinged-woman-throws-coffee-two-men-not-wearing-masks-boyfriend-gets-ass-beat-bloody-video/,disrespekt,western white women are garbage,2,,,2,1
182,The Gateway Pundit,Unhinged Woman Throws Coffee on Two Men for Not Wearing Masks - Boyfriend G…,['2020/08'],1629 comments,https://www.thegatewaypundit.com/2020/08/unhinged-woman-throws-coffee-two-men-not-wearing-masks-boyfriend-gets-ass-beat-bloody-video/,disrespekt,"masks don't protect you, they protect others FROM you",2,?,lpjfmeyer,0,0
183,Breitbart News Network,Poll: Trump Takes Lead over Biden,['2020/08/02'],3213 comments,https://www.breitbart.com/politics/2020/08/02/poll-trump-takes-lead-over-biden/,disrespekt,"in their defense, have you seen the trash AAs vote for?!?!?!I mean i don't get people who virtue signal like you just did",2,,Cole,0,0
184,The Gateway Pundit,Ocasio-Cortez Refers to St. Father Damien Who Served Lepers and Died of Leprosy…,['2020/08'],328 comments,https://www.thegatewaypundit.com/2020/08/ocasio-cortez-refers-st-father-damien-served-lepers-died-leprosy-white-supremacist-culture/,disrespekt,what good did it do the world?  ideal life?  fk that,2,?,Tim Bones1950,0,0
185,The Gateway Pundit,Ocasio-Cortez Refers to St. Father Damien Who Served Lepers and Died of Leprosy…,['2020/08'],328 comments,https://www.thegatewaypundit.com/2020/08/ocasio-cortez-refers-st-father-damien-served-lepers-died-leprosy-white-supremacist-culture/,disrespekt,JUDEO?  Our ethos is GRECO ROMANstop grafting the semites into it.  they bring usury and clan warfare.  their culture or principles have NEVER been part of our history or heritage,2,?,Madhatton,0,0
186,The Gateway Pundit,Ocasio-Cortez Refers to St. Father Damien Who Served Lepers and Died of Leprosy…,['2020/08'],328 comments,https://www.thegatewaypundit.com/2020/08/ocasio-cortez-refers-st-father-damien-served-lepers-died-leprosy-white-supremacist-culture/,disrespekt,stop calling her racist and stop using the damned wordthis equalism crap amongst whites has GOT TO STOPit's a gd delusion,2,,extra salt,0,0
187,The Gateway Pundit,Ocasio-Cortez Refers to St. Father Damien Who Served Lepers and Died of Leprosy…,['2020/08'],328 comments,https://www.thegatewaypundit.com/2020/08/ocasio-cortez-refers-st-father-damien-served-lepers-died-leprosy-white-supremacist-culture/,disrespekt,"a ""wedge"" between the races?!?!  Wake up man, when have we EVER gotten along?  Diversity is a cancer",2,,Kingfish17,0,0
188,The Gateway Pundit,Ocasio-Cortez Refers to St. Father Damien Who Served Lepers and Died of Leprosy…,['2020/08'],328 comments,https://www.thegatewaypundit.com/2020/08/ocasio-cortez-refers-st-father-damien-served-lepers-died-leprosy-white-supremacist-culture/,disrespekt,only in america do we rescue a somali woman from a [Edited by Moderator]  refugee camp and elect her to congress so she can spit on the very people who saved her,0,?,Maus,0,0
189,The Gateway Pundit,Ocasio-Cortez Refers to St. Father Damien Who Served Lepers and Died of Leprosy…,['2020/08'],328 comments,https://www.thegatewaypundit.com/2020/08/ocasio-cortez-refers-st-father-damien-served-lepers-died-leprosy-white-supremacist-culture/,disrespekt,why are the only people who can sculpt responsible for sculpting everyone else?dysgenics in play...biological mandate is to wipe out competing DNA,0,,,0,0
190,The Gateway Pundit,We Asked Our Readers to Send Photos of the Democrat Party Sanctioned Destruct…,['2020/07'],905 comments,https://www.thegatewaypundit.com/2020/07/asked-readers-send-photos-democrat-party-sanctioned-destruction-rioting-community-shocked-sent/,disrespekt,"who cares?  wake up and act accordinglybleating about someone else being the ""real racists""...stop giving that word power.  free your mind from it",0,,Dd1055,0,0
191,The Gateway Pundit,We Asked Our Readers to Send Photos of the Democrat Party Sanctioned Destruct…,['2020/07'],905 comments,https://www.thegatewaypundit.com/2020/07/asked-readers-send-photos-democrat-party-sanctioned-destruction-rioting-community-shocked-sent/,disrespekt,maybe it is high time for some racial solidarity among whitesutopianism and equalism are white mind cancers,2,,merkinmuffy,0,0
192,The Gateway Pundit,We Asked Our Readers to Send Photos of the Democrat Party Sanctioned Destruct…,['2020/07'],905 comments,https://www.thegatewaypundit.com/2020/07/asked-readers-send-photos-democrat-party-sanctioned-destruction-rioting-community-shocked-sent/,disrespekt,Biden knelt to them,2,,Hank James,0,0
193,The Gateway Pundit,We Asked Our Readers to Send Photos of the Democrat Party Sanctioned Destruct…,['2020/07'],905 comments,https://www.thegatewaypundit.com/2020/07/asked-readers-send-photos-democrat-party-sanctioned-destruction-rioting-community-shocked-sent/,disrespekt,democrats are now the party of nonwhites and the ultra richit wasn't supposed to end like this but it is what it is,2,,dickmorris,0,0
194,The Gateway Pundit,We Asked Our Readers to Send Photos of the Democrat Party Sanctioned Destruct…,['2020/07'],905 comments,https://www.thegatewaypundit.com/2020/07/asked-readers-send-photos-democrat-party-sanctioned-destruction-rioting-community-shocked-sent/,disrespekt,don't fall for the fairy tale that it's about Trumphe's just in the way,0,,Mario.068,2,?
195,The Gateway Pundit,We Asked Our Readers to Send Photos of the Democrat Party Sanctioned Destruct…,['2020/07'],905 comments,https://www.thegatewaypundit.com/2020/07/asked-readers-send-photos-democrat-party-sanctioned-destruction-rioting-community-shocked-sent/,disrespekt,people need to wake up and realize this is a race war,0,,NotSure,0,0
196,The Gateway Pundit,We Asked Our Readers to Send Photos of the Democrat Party Sanctioned Destruct…,['2020/07'],905 comments,https://www.thegatewaypundit.com/2020/07/asked-readers-send-photos-democrat-party-sanctioned-destruction-rioting-community-shocked-sent/,disrespekt,no. it's demographics,0,,Bacon,0,0
197,The Gateway Pundit,We Asked Our Readers to Send Photos of the Democrat Party Sanctioned Destruct…,['2020/07'],905 comments,https://www.thegatewaypundit.com/2020/07/asked-readers-send-photos-democrat-party-sanctioned-destruction-rioting-community-shocked-sent/,disrespekt,riots like this have been going on periodically since the 1960s.  there is no unity in diversity,2,,So over it,0,0
198,The Gateway Pundit,We Asked Our Readers to Send Photos of the Democrat Party Sanctioned Destruct…,['2020/07'],905 comments,https://www.thegatewaypundit.com/2020/07/asked-readers-send-photos-democrat-party-sanctioned-destruction-rioting-community-shocked-sent/,disrespekt,huh?  what kind of cuck behavior is this?STAND UP AND FIGHT for your homelandit's time to stop running away all the time,2,,ninetyninepct,0,0
199,The Gateway Pundit,We Asked Our Readers to Send Photos of the Democrat Party Sanctioned Destruct…,['2020/07'],905 comments,https://www.thegatewaypundit.com/2020/07/asked-readers-send-photos-democrat-party-sanctioned-destruction-rioting-community-shocked-sent/,disrespekt,"lol...""dividing us.""the other side WANTS the division.  this is not some potent directors manipulating the unwilling into not seeing that the directors are the enemy.  ALL OF THEM are the enemy",2,,Mike,1,?
200,The Gateway Pundit,Far Left Mob Brings Loaded Rifle Magazines and Molotov Cocktails to Portland Riots…,['2020/07'],194 comments,https://www.thegatewaypundit.com/2020/07/far-left-mob-brings-loaded-rifle-magazines-molotov-cocktails-portland-riots-determined-burn-federal-courthouse/,disrespekt,who cares who traded slaves?that was ended 160 years ago,2,?,SS MAGA MoFo,0,0
201,The Gateway Pundit,Far Left Mob Brings Loaded Rifle Magazines and Molotov Cocktails to Portland Riots…,['2020/07'],194 comments,https://www.thegatewaypundit.com/2020/07/far-left-mob-brings-loaded-rifle-magazines-molotov-cocktails-portland-riots-determined-burn-federal-courthouse/,disrespekt,"""racist"" is yiddish for ""white""never forget that",2,,Deva Bryson Winblood,0,0
202,Luckygunner Lounge,Is the Glock 48 the New “Do Everything” Glock?,[],9 comments,https://www.luckygunner.com/lounge/is-the-glock-48-the-new-do-everything-glock/,disrespekt,"I also have a tendency to steer left with smaller grips...I had to change my trigger mechanics slightly to adjust from .45 thickness to .40i also don't like Glock ergonomics or trigger either...something preferable about a wall and beyond that there is a bang...but then I started with SA many years ago.  I practice draw, disengage, fire.  Engage, holster, repeat.",0,,,0,0
203,Luckygunner Lounge,Why Ballistics Gel Works and Caliber Arguments are Dumb,[],44 comments,https://www.luckygunner.com/lounge/why-ballistics-gel-works/,disrespekt,somehow this poor performer killed 13 people at Ft. Hood.  Food for thought.,0,,LG Chris,0,0
204,Luckygunner Lounge,Why Ballistics Gel Works and Caliber Arguments are Dumb,[],44 comments,https://www.luckygunner.com/lounge/why-ballistics-gel-works/,disrespekt,"except what you said isn't true- hunters use all handgun calibers to shoot deer or other animals in the size class of humans and they ALL say that higher-energy rounds in the same caliber have a shorter incapacitation in both time and distance than lower energy bullets despite similar wounding profiles, and when examined, have done more tissue damage along the wound track.gel tests came from examining the performance of M&S and ""street""-respected rounds' performance in gel and mimicking them.  The anecdotes came first, the gel second.125gr Remington .357mag SJHP.  Ideal gel.  Massive street rep.  Go figure.185gr Rem GS +P .45 JHP.  Ideal in gel.  Massive street rep.  Go figure.115gr Corbon +P 9mm JHP.  Ideal in gel.  Great street rep.  Go figure.they took rounds they knew worked from a mountain of anecdotes and a ""study"" built on them.  This is where they got 12-18"" from.  There is no empirical comparison between human tissue and gel.However, the rounds that had the best street rep have massive energy profiles.  Gunshots on animals in the age of ""wonder bullets"" continue to bear out the original premise that energy matters in stopping.",0,,Rod De Leon,0,0
205,Luckygunner Lounge,How Effective Is Pistol Ammo at 100 Yards?,[],18 comments,https://www.luckygunner.com/lounge/how-effective-is-pistol-ammo-at-100-yards/,disrespekt,what were the weapon and barrel lengths for each caliber?,0,,,0,0
206,Luckygunner Lounge,How Effective Is Pistol Ammo at 100 Yards?,[],18 comments,https://www.luckygunner.com/lounge/how-effective-is-pistol-ammo-at-100-yards/,disrespekt,"LuckyGunner doesn't believe that energy has anything to do with killing/stopping potential, only penetration.  They've forgotten why hollowpoints were invented (hint, it wasn't to protect bystanders from overpenetration)",0,,RonBeau Capell,0,0
207,Luckygunner Lounge,The Sig P365 XL: A Really Good Pistol,[],14 comments,https://www.luckygunner.com/lounge/the-sig-p365-xl-a-really-good-pistol/,disrespekt,"the proliferation of these certainly does underscore the absolutely spectacular design of the 1911s and derivative arms.  I am still carrying a Firestar M45 from the 1990s.I totally agree with Chris on safeties and hammers and my thumb comes down on that safety and can rest on it like it's a natural part of the grip.  The M45 while heavy compared to polymer arms is incredibly easy to carry, much more so than a Block-19 which I also have, the latter with the latest and greatest plastic holster vs a basic Bianchi 6D.  Reholstering the Block scares me.  My USPs and the M45, with safety on, I don't worry so much.One thing about a steel gun you realize is that extra weight suddenly becomes a benefit when firing +P rounds from a 3.8"" barreled compact.  I'm firmly in the energy matters camp which is why I marvel that people would carry less shootable platforms (.45) that in most popular rounds offer pretty much the same energy as an equivalent 9 in the short 3.5"" barrels.  You add weight and decrease control for a gain of nothing.Gotta give huge props to Chris for taking the time to put so many rounds through gel at realistic barrel lengths.  It has steered me toward platforms that can deliver compactness with 3.8""+ barrels to regain lost velocity as well as lighter +P in .45 like Underwood which can deliver the additional energy that 9mm cannot.  Also I'm seeing why .40 has been considered ideal for 20 years up until FBI (with all of their day to day experience in gunfights lol) told everyone that they were going with 9mm.I'd say to any shooter if you are not getting more energy out of your platform vs 9mm you are wasting the potential of the platform and should go with 9.  Chris has made it easy to validate.",0,,Robert Radulski,0,0
208,Luckygunner Lounge,The Sig P365 XL: A Really Good Pistol,[],14 comments,https://www.luckygunner.com/lounge/the-sig-p365-xl-a-really-good-pistol/,disrespekt,"i hope you concealed carry like that while doing brushwork just to prove you could....otherwise, man, wear it open on your hip where it's comfortable",0,,,1,?
209,Luckygunner Lounge,The Best Revolver in the World [2020 Update],[],28 comments,https://www.luckygunner.com/lounge/the-best-revolver-in-the-world-2020-update/,disrespekt,"there isn't any evidence that .38 +p will end a gunfight as quickly as .357consequently you cannot use this as a basis to justify your decision.  There also isn't any evidence that .22 won't end it as quickly as .357 (when you dismiss data/conclusions that you do not like)There ARE lots of anecdotes as well as people who have shot animals with both.  If you consider this to be evidence, it demonstrates that your assumption about the relative effectiveness of these calibers is ludicrous.Look, Chris, I know you love your 9mm.  But what is far more probable than not is that FBI goalsought the conclusions they made on calibers because they had a political need to have subpar shooters be able to qualify.It still boggles my mind that the ballistic gel cult does not seem to grasp HOW FBI came up with the 12-18"" and expansion metrics.  They did it by copying the performance profiles of rounds that were known via anecdotes to be effective (and which were validated by M&S).Go onto the ballistics gel test pages and look at how 125gr .357 JHP, 185gr +P golden saber, and 115gr +P Corbon ammo does.  These are all rounds which predate the hyper ammo rage and they all deliver ""ideal"" gel performance AND were the top of the heap as far as M&S rankings.There is no data whatsoever to validate 12-18"" of penetration in gel.  Nobody shot actual people and compared those rounds at those velocities to performance in gel.  Yet this performance profile is accepted as canon.  It was an operational definition of ""good"" because everybody and their mother knew .357 was effective as hell in gunfights.  So they shot known good rounds into gel and said ""all rounds should do this.""",0,,,0,0
210,The Gateway Pundit,EXCLUSIVE: After Coronavirus Spread in Hubei Province Chinese Officials Applied…,['2020/04'],214 comments,https://www.thegatewaypundit.com/2020/04/exclusive-coronavirus-spread-hubei-province-chinese-officials-applied-remdesivir-patent-knew-treat-coronavirus-now-application/,disrespekt,"""Deadly"" virus?Stop contributing to the fuckin hysteria!Deadly?  They tested a homeless shelter in Boston; 400 people.  150ish positive, 0% showed ANY SYMPTOMS.Iceland randomly tested its population.  Over 50% of the positives never had any symptoms at all.The Theodore Roosevelt was a floating case study of the virus.  65% of the positive sailors had NO SYMPTOMS.In South Korea the fatality rate for those under 30 was 0.0% - it was less than 1% COMBINED for anyone under 60!  This virus poses a risk SOLELY to those who are already at significant risk of dying- the extremely elderly and the morbidly obese.We destroyed our economy and put millions into poverty to save people who have eaten themselves already 80% of the way to death or those who had 6 months of life left to live and who would have been killed by any flu.",2,,,1,?
211,The Gateway Pundit,HUGE EXCLUSIVE: Chinese Doctor Shi Zhengli Ran Coronavirus Research in Wu…,['2020/04'],500 comments,https://www.thegatewaypundit.com/2020/04/huge-exclusive-chinese-doctor-shi-zhengli-ran-coronavirus-research-wuhan-us-project-shut-dhs-2014-risky-prior-leak-killed-researcher/,disrespekt,this isolation was done by The OTHER WUHAN lab Chinese scientist who co-authored with Baric and Zhi.Yes.,0,,Nicholas=VictoryofthePeople,0,0
212,The Gateway Pundit,HUGE EXCLUSIVE: Chinese Doctor Shi Zhengli Ran Coronavirus Research in Wu…,['2020/04'],500 comments,https://www.thegatewaypundit.com/2020/04/huge-exclusive-chinese-doctor-shi-zhengli-ran-coronavirus-research-wuhan-us-project-shut-dhs-2014-risky-prior-leak-killed-researcher/,disrespekt,"they got a waiver.  this article is not accurate.  they were not shut down.  they had a review hearing and continued the research, culminating in a publication in 2015 of which Zhi was a co-author.",0,,Crash,1,?
213,The Gateway Pundit,HUGE EXCLUSIVE: Chinese Doctor Shi Zhengli Ran Coronavirus Research in Wu…,['2020/04'],500 comments,https://www.thegatewaypundit.com/2020/04/huge-exclusive-chinese-doctor-shi-zhengli-ran-coronavirus-research-wuhan-us-project-shut-dhs-2014-risky-prior-leak-killed-researcher/,disrespekt,"the problem is that china actually DID have an overpopulation problem and YES, the earth has too many people",0,?,Ig,0,0
214,The Gateway Pundit,HUGE EXCLUSIVE: Chinese Doctor Shi Zhengli Ran Coronavirus Research in Wu…,['2020/04'],500 comments,https://www.thegatewaypundit.com/2020/04/huge-exclusive-chinese-doctor-shi-zhengli-ran-coronavirus-research-wuhan-us-project-shut-dhs-2014-risky-prior-leak-killed-researcher/,disrespekt,"SARS is a bat coronavirus and no they did not do gene splicing.  Had they, the genetic evidence would have been obvious.Scientists who are apparently unaware of GoF but who recognize the lack of genetic editing are the ones saying ""it must be zoonotic""",0,,NoStampAct,0,0
215,The Gateway Pundit,HUGE EXCLUSIVE: Chinese Doctor Shi Zhengli Ran Coronavirus Research in Wu…,['2020/04'],500 comments,https://www.thegatewaypundit.com/2020/04/huge-exclusive-chinese-doctor-shi-zhengli-ran-coronavirus-research-wuhan-us-project-shut-dhs-2014-risky-prior-leak-killed-researcher/,disrespekt,it wasn't forced to terminate.  They had a review and got a waiver.  GoF wasn't banned when they started work.2012's development via GoF of ACE2-targeted H5N1 is why there was even a debate.  After all this they decided this technique had massive biosafety concerns.  Culminating in the ban but AFTER Baric had already been funded.,0,,entagor,0,0
216,The Gateway Pundit,HUGE EXCLUSIVE: Chinese Doctor Shi Zhengli Ran Coronavirus Research in Wu…,['2020/04'],500 comments,https://www.thegatewaypundit.com/2020/04/huge-exclusive-chinese-doctor-shi-zhengli-ran-coronavirus-research-wuhan-us-project-shut-dhs-2014-risky-prior-leak-killed-researcher/,disrespekt,"this is the most likely theory.  She was a co-author on Baric's paper; another WIV coronavirus Chinese scientist was as well.They learned how to do GoF from this research and took it back to China and for whatever reason and however, one of their variants escaped the lab..",0,,Pyles The Beaver,1,?
217,The Gateway Pundit,HUGE EXCLUSIVE: Chinese Doctor Shi Zhengli Ran Coronavirus Research in Wu…,['2020/04'],500 comments,https://www.thegatewaypundit.com/2020/04/huge-exclusive-chinese-doctor-shi-zhengli-ran-coronavirus-research-wuhan-us-project-shut-dhs-2014-risky-prior-leak-killed-researcher/,disrespekt,"A red team for vaccine candidates.  they do this all the timeGoF however is a technique which biologically engineers potential planet killer viruses.I cannot overemphasize how dangerous a human transmissible airborne H5N1 would be.  It would literally (I use this in the dictionary sense, not as a millennial) kill about half the human population on the planet given its known mortality rate.And this is what they ginned up in 2012 and WHY GoF was an issue for NIAID.",0,,I_Themistocles,1,?
218,The Gateway Pundit,HUGE EXCLUSIVE: Chinese Doctor Shi Zhengli Ran Coronavirus Research in Wu…,['2020/04'],500 comments,https://www.thegatewaypundit.com/2020/04/huge-exclusive-chinese-doctor-shi-zhengli-ran-coronavirus-research-wuhan-us-project-shut-dhs-2014-risky-prior-leak-killed-researcher/,disrespekt,"this is a good point, kc.the theory now is that pangolins are the natural reservoir.  So we just need to go find the pangolin herders who've been getting this virus for years now.  lol.",0,,kc Smith,0,0
