,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Hate?,
79,WND,Mexico's Jalisco cartel adopts new tactic: Drones armed with C-4 explosive,['2020/08'],10 comments,https://www.wnd.com/2020/08/mexicos-jalisco-cartel-adopts-new-tactic-drones-armed-c-4-explosive/,mike radant,Sounds like a good weapon against BLM and Antifa!,,1,2,2,
80,WND,Feds open probe of university that punished student for image with gun,['2020/08'],156 comments,https://www.wnd.com/2020/08/feds-open-probe-university-punished-student-image-gun/,mike radant,Get the best shyster you can find and sue everyone down to the cleaning lady!,,2,1,2,
81,Breitbart News Network,Elizabeth Warren Calls for the Firing of Postmaster General Louis DeJoy,['2020/08/22'],539 comments,https://www.breitbart.com/politics/2020/08/22/elizabeth-warren-calls-for-the-firing-of-postmaster-general-louis-dejoy/,mike radant,"Takes one to know one, big mouth f@ggot!",Sam Stegelski,1,?,1,
82,InvestmentWatchBlog,"NYC Is Dying Due To Corrupt Democrats, DeBlasio Siphons $2M To His Wife While…",[],1 comments,https://www.investmentwatchblog.com/nyc-is-dying-due-to-corrupt-democrats-deblasio-siphons-2m-to-his-wife-while-planning-22k-layoffs/,mike radant,What about the missing $850 million DeBlahBlah's wife siphoned off from ThriveNYC?https://www.dailymail.co.uk...,,0,0,2,
83,InvestmentWatchBlog,BLACK CHICAGO RESIDENTS want federal troops sent in as Mayor lets the city desc…,[],2 comments,https://www.investmentwatchblog.com/black-chicago-residents-want-federal-troops-sent-in-as-mayor-lets-the-city-descend-into-a-warzone/,mike radant,"This is what  you get for letting stupid people vote who breed like rats instead of the intelligent, thoughtful people. Would anyone in their right mind vote Lightweight or DeBlahBlah into office?!?",,1,?,2,
84,WND,Sociology professor: 'Fat-phobia is rooted in anti-blackness',['2020/08'],122 comments,https://www.wnd.com/2020/08/sociology-professor-fat-phobia-rooted-anti-blackness/,mike radant,"So, not having a heart attack is racist?!? Damn. Proof you can be educated past your intelligence level!",,4,?,2,
85,WND,"Cher wants to save Post Office by volunteering, but no one will help her",['2020/08'],11 comments,https://www.wnd.com/2020/08/cher-wants-save-post-office-volunteering-no-one-will-help/,mike radant,Is she three digits old or is it four digits?!?,,0,0,2,?
86,WND,Catholic priest closes DNC by praying for 'the unborn child in the womb',['2020/08'],94 comments,https://www.wnd.com/2020/08/catholic-priest-closes-dnc-praying-unborn-child-womb/,mike radant,I bet the liberal demons in the crowd screamed in anguish!,,2,?,2,
87,WND,Dem convention showed the real reason D.C. hates Trump,['2020/08'],119 comments,https://www.wnd.com/2020/08/dem-convention-showed-real-reason-d-c-hates-trump/,mike radant,The same (((people))) who control the ((media))) have an agenda and control BLM/Antifa!,,4,?,2,
88,WND,Mom says parents asked to sign 'ridiculous' waiver they won't eavesdro…,['2020/08'],30 comments,https://www.wnd.com/2020/08/mom-says-parents-asked-sign-ridiculous-waiver-wont-eavesdrop-kids-online-lessons/,mike radant,"Can't mention God, but you can have sodomites, lesbians, trannies, commies, etc... come in and propagandize them!",General Robert E. Lee,5,?,1,
89,WND,Mom says parents asked to sign 'ridiculous' waiver they won't eavesdro…,['2020/08'],30 comments,https://www.wnd.com/2020/08/mom-says-parents-asked-sign-ridiculous-waiver-wont-eavesdrop-kids-online-lessons/,mike radant,"A perfect argument for home schooling vs public school indoctrination! There are some very good online resources for home schooling, the main thing is you have to have an education yourself. And partner with like minded people in your area so you get some backup and your kids socialize.",,0,0,0,
90,WND,"Woman who stole 7-year-old boy's MAGA hat, harassed his mother arrested",['2020/08'],122 comments,https://www.wnd.com/2020/08/woman-stole-7-year-old-boys-maga-hat-harassed-mother-arrested/,mike radant,Most liberals are deranged enough without Trump!,Frank from Iowa,4,?,2,
91,WND,"Woman who stole 7-year-old boy's MAGA hat, harassed his mother arrested",['2020/08'],122 comments,https://www.wnd.com/2020/08/woman-stole-7-year-old-boys-maga-hat-harassed-mother-arrested/,mike radant,"The mother was stupid to bring a kid to that place, but they had no right to attack them. Hope both of them see some jail time! They're even more lucky the mother didn't have a gun!",,1,2,2,
92,WND,Sociology professor: 'Fat-phobia is rooted in anti-blackness',['2020/08'],122 comments,https://www.wnd.com/2020/08/sociology-professor-fat-phobia-rooted-anti-blackness/,mike radant,“Some ideas are so stupid that only intellectuals believe them.”--George Orwell,,15,?,0,
93,WND,Joe Biden vows end of national 'darkness' in convention finale,['2020/08'],77 comments,https://www.wnd.com/2020/08/joe-biden-vows-end-national-darkness-convention-finale/,mike radant,That's because they belong to (((The Satanic Tribe)))!,RioSul50 .,0,0,2,
94,WND,Joe Biden vows end of national 'darkness' in convention finale,['2020/08'],77 comments,https://www.wnd.com/2020/08/joe-biden-vows-end-national-darkness-convention-finale/,mike radant,Decades of Jew media/white guilt conditioning!,Tomas Cruz,0,0,1,?
95,WND,Joe Biden vows end of national 'darkness' in convention finale,['2020/08'],77 comments,https://www.wnd.com/2020/08/joe-biden-vows-end-national-darkness-convention-finale/,mike radant,"Go into the light, Joe. Go into the light!",,1,?,0,
96,Vidmax,Guy Cheers On Two Women Beating The Snot Out Of Each Other While Holding A…,[],21 comments,https://vidmax.com/video/197843-guy-cheers-on-two-women-beating-the-snot-out-of-each-other-while-holding-a-baby-wait-for-it,mike radant,We need an all out race war!,,1,2,1,
97,WND,Was the cop's knee on George Floyd's neck 'racism'? No,['2020/08'],15 comments,https://www.wnd.com/2020/08/cops-knee-george-floyds-neck-racism-no/,mike radant,He got what his kind deserves!,,1,?,1,
98,WND,Portland protester who kicked man unconscious begs for money,['2020/08'],35 comments,https://www.wnd.com/2020/08/portland-protester-kicke-man-unconscious-begs-money/,mike radant,Bet he doesn't last long in the Big House!,,1,?,2,
99,WND,Officer makes shocking comment about 5-year-old white boy executed by black man,['2020/08'],584 comments,https://www.wnd.com/2020/08/officer-makes-shocking-comment-5-year-old-white-boy-executed-black-man/,mike radant,"It just goes to show, the USA needs an all out race war!",,4,3,1,
100,WND,Officer makes shocking comment about 5-year-old white boy executed by black man,['2020/08'],584 comments,https://www.wnd.com/2020/08/officer-makes-shocking-comment-5-year-old-white-boy-executed-black-man/,mike radant,Liberals = Jews,Frank from Iowa,5,?,1,?
101,WND,Officer makes shocking comment about 5-year-old white boy executed by black man,['2020/08'],584 comments,https://www.wnd.com/2020/08/officer-makes-shocking-comment-5-year-old-white-boy-executed-black-man/,mike radant,"I must humbly disagree, they are also useful for body parts for humans!",.454casull,2,?,0,
102,WND,Scientists capture first male murder hornet,['2020/08'],105 comments,https://www.wnd.com/2020/08/scientists-capture-first-male-murder-hornet/,mike radant,"Can we send them to Seattle, Portland, Frisco, etc...?!?",,5,?,0,
103,KCETLink,"Before the 1950s, the Whiteness of Compton was Defended Vehemently",[],3 comments,http://www.kcet.org/socal-focus/before-the-1950s-the-whiteness-of-compton-was-defended-vehemently,mike radant,What the USA really needs is an all out race war!,,0,0,1,
104,WND,"School assignment depicts police as slave owners, KKK",['2020/08'],344 comments,https://www.wnd.com/2020/08/school-assignment-depicts-police-slave-owners-kkk/,mike radant,First thing we need to do is abolish the Department of (Mis)Education!,Goatroper2211,13,?,2,
105,WND,"School assignment depicts police as slave owners, KKK",['2020/08'],344 comments,https://www.wnd.com/2020/08/school-assignment-depicts-police-slave-owners-kkk/,mike radant,"They say half the 4000 liberal arts colleges in the USA will close in the next 5-10 years, GOOD! Most of them are just Marxist, Communist indoctrination someone else mentioned that is going on in public schools. College now is just overpriced indoctrination for the same thing!",,10,?,2,
106,WND,"Over 100,000 Chinese evacuated as floods continue pressuring Three Gorges Dam",['2020/08/10'],12 comments,https://www.wnd.com/2020/08/100000-chinese-evacuated-floods-continue-pressuring-three-gorges-dam/,mike radant,"Chinese  have been waging low level war on the USA for a long time. Trump was the only one who put a stop to the spying, intellectual and technology theft, manufacturing of drugs like Fentynal and shipping them to the USA. Not to mention (as we're finding now) arming below the border, huge people smuggling rings and even thousands of weapons to BLM/Antifa and fake ID's, etc... Let China crash and burn and let them suffer!",,1,?,2,
107,WND,Officer makes shocking comment about 5-year-old white boy executed by black man,['2020/08'],584 comments,https://www.wnd.com/2020/08/officer-makes-shocking-comment-5-year-old-white-boy-executed-black-man/,mike radant,"Black kids dying is a symptom, and also shows that we don't need them in this country. But it's great that they're killing each other!",Stathanacious1952,0,0,1,
108,WND,Officer makes shocking comment about 5-year-old white boy executed by black man,['2020/08'],584 comments,https://www.wnd.com/2020/08/officer-makes-shocking-comment-5-year-old-white-boy-executed-black-man/,mike radant,"Jews control the media, Jews control BLM/Antifa, Jews are behind communism, liberalism, socialism, women's lib, etc... See a pattern here?!?",Fenderman52,1,?,1,
109,WND,Officer makes shocking comment about 5-year-old white boy executed by black man,['2020/08'],584 comments,https://www.wnd.com/2020/08/officer-makes-shocking-comment-5-year-old-white-boy-executed-black-man/,mike radant,There is always a ((('human rights' lawyer))) waiting to help the murderer or terrorist with a mental impairment deference. Its a fake defence!,anonymous scribe,1,?,2,
110,WND,Officer makes shocking comment about 5-year-old white boy executed by black man,['2020/08'],584 comments,https://www.wnd.com/2020/08/officer-makes-shocking-comment-5-year-old-white-boy-executed-black-man/,mike radant,"We're already in a race war, stupid. Black on white crime is out of control and of course the (((media))) ignores it, If someone white said this about a black kid, all hell would break out. When the race war comes, it will be everyone against blacks!",I. C. Rhodes,0,0,1,
111,WND,Officer makes shocking comment about 5-year-old white boy executed by black man,['2020/08'],584 comments,https://www.wnd.com/2020/08/officer-makes-shocking-comment-5-year-old-white-boy-executed-black-man/,mike radant,"We really, really need an all out race war to remove this infestation!",,1,3,1,
112,https://www.campusreform.org,Duke prof proposes $12 trillion in reparations....$800k per eligible Black h…,[],37 comments,https://www.campusreform.org/?ID=15473&,mike radant,How about an all out race war to remove the black infestation of the USA!,,1,?,1,
113,WND,"Girl says governor grabbed her butt, governor denies 'disgraceful' claim",['2020/08'],188 comments,https://www.wnd.com/2020/08/girl-says-governor-grabbed-butt-governor-denies-disgraceful-claim/,mike radant,The young woman says she forgot about the incident until she saw Bullock running for the Democratic presidential nomination..............That says it all!,,2,?,0,
114,WND,Hillary blocks unapproved people from commenting on Bill Clinton post,['2020/08'],19 comments,https://www.wnd.com/2020/08/hillary-clinton-blocks-unapproved-people-commenting-bill-clinton-post/,mike radant,"Why bother to block them, Hillary would just have them killed!",,3,?,2,
115,The Hill,Stacey Abrams leads chorus in Dem keynote address,[],174 comments,https://thehill.com/homenews/campaign/512637-stacey-abrams-leads-chorus-in-dem-keynote-address,mike radant,Wow! What a comeback!,jeff bringenberg,0,0,0,
116,The Hill,Stacey Abrams leads chorus in Dem keynote address,[],174 comments,https://thehill.com/homenews/campaign/512637-stacey-abrams-leads-chorus-in-dem-keynote-address,mike radant,If Mike Tyson became a sex change operation and gained 400 lbs...........,,4,?,2,?
117,The Hill,Stacey Abrams leads chorus in Dem keynote address,[],174 comments,https://thehill.com/homenews/campaign/512637-stacey-abrams-leads-chorus-in-dem-keynote-address,mike radant,"Like you did, @sshole!",mediakitty,1,1,2,
118,The Hill,Stacey Abrams leads chorus in Dem keynote address,[],174 comments,https://thehill.com/homenews/campaign/512637-stacey-abrams-leads-chorus-in-dem-keynote-address,mike radant,The only thing that fat ho is running for is the buffet line!,,4,1,2,
119,The Hill,Black women are ambitious — that's why we need more in office,[],520 comments,https://thehill.com/opinion/civil-rights/511385-black-women-are-ambitious-thats-why-we-need-more-in-office,mike radant,Hear she's pretty good when she's on her knees!,HA,1,?,2,
120,The Hill,Black women are ambitious — that's why we need more in office,[],520 comments,https://thehill.com/opinion/civil-rights/511385-black-women-are-ambitious-thats-why-we-need-more-in-office,mike radant,Sleepy Joe & Kamel Toe In 2020,,0,0,2,
121,The Hill,Clinton tears into Trump over COVID-19 response in convention speech,[],1543 comments,https://thehill.com/homenews/campaign/512635-clinton-tears-into-trump-over-covid-19-response-in-convention-speech,mike radant,Funny Bill Clinton talking about how many were killed!,,1,1,2,
122,The Hill,Clinton tears into Trump over COVID-19 response in convention speech,[],1543 comments,https://thehill.com/homenews/campaign/512635-clinton-tears-into-trump-over-covid-19-response-in-convention-speech,mike radant,Like the female members of your family?,Telford_Taylor,2,?,0,
123,The Hill,Clinton tears into Trump over COVID-19 response in convention speech,[],1543 comments,https://thehill.com/homenews/campaign/512635-clinton-tears-into-trump-over-covid-19-response-in-convention-speech,mike radant,I wonder how many Bill killed on Pedo Island?!?,🦠 trump* spreads virus 🦠,1,?,2,
124,The Hill,Clinton tears into Trump over COVID-19 response in convention speech,[],1543 comments,https://thehill.com/homenews/campaign/512635-clinton-tears-into-trump-over-covid-19-response-in-convention-speech,mike radant,Old Rapist Bill has killed more than Corona Virus ever has!,,1,2,2,
125,The Hill,Democrats officially nominate Biden for president,[],4258 comments,https://thehill.com/homenews/campaign/512574-democrats-officially-nominate-biden-for-president,mike radant,Sleepy Joe & Kamel Toe In 2020,,2,1,2,
126,The Hill,Democrats officially nominate Biden for president,[],4258 comments,https://thehill.com/homenews/campaign/512574-democrats-officially-nominate-biden-for-president,mike radant,"It's going to be fun watching Trump win in November and watching the Demo's blow all the capillaries in their tiny brains and the ensuing temper tantrum. Got guns and lots of ammo, and am ready to go BLM/Antifa hunting!",,1,?,1,
127,The Hill,Harris looks to complete Biden path to presidency,[],6600 comments,https://thehill.com/homenews/senate/512011-harris-looks-to-complete-biden-path-to-presidency,mike radant,Dickhead Democrats like you aren't,baffledbyyourignorance,0,0,2,
128,The Hill,Harris looks to complete Biden path to presidency,[],6600 comments,https://thehill.com/homenews/senate/512011-harris-looks-to-complete-biden-path-to-presidency,mike radant,Doesn't have much perspective from her knees!,,1,?,2,
129,The Hill,Harris looks to complete Biden path to presidency,[],6600 comments,https://thehill.com/homenews/senate/512011-harris-looks-to-complete-biden-path-to-presidency,mike radant,"And she will get on her knees to do it, just like she did in California!",,0,0,2,
130,The Hill,Riot declared in Portland,[],2621 comments,https://thehill.com/homenews/state-watch/512233-riot-declared-in-portland,mike radant,"Come to my neck of the country and see if you walk away. Some idiots like you went to Sturgis and the only reason they lived was the cops they insult and defund protected them and took them away. Outside the blue, f#cked up blue, liberal cities, won't survive!We would love to have you visit!",steviethunder9,0,0,2,
131,The Hill,Riot declared in Portland,[],2621 comments,https://thehill.com/homenews/state-watch/512233-riot-declared-in-portland,mike radant,"It has nothing to do with the 1st Amendment, ignorant @sshole. They are criminals, plain and simple. You can call me, and we can arrange to meet! (870) 427-2819",Gordo Oso,0,0,2,
132,The Hill,Riot declared in Portland,[],2621 comments,https://thehill.com/homenews/state-watch/512233-riot-declared-in-portland,mike radant,"(870) 427-2819 Give me a call, bigmouth!",Gordo Oso,0,0,2,
133,The Hill,Riot declared in Portland,[],2621 comments,https://thehill.com/homenews/state-watch/512233-riot-declared-in-portland,mike radant,You seem stupid!,Gordo Oso,0,0,2,
134,The Hill,Riot declared in Portland,[],2621 comments,https://thehill.com/homenews/state-watch/512233-riot-declared-in-portland,mike radant,You seem stupid!,Gordo Oso,0,0,2,
135,The Hill,Riot declared in Portland,[],2621 comments,https://thehill.com/homenews/state-watch/512233-riot-declared-in-portland,mike radant,Where did you get these figures? A comic book. BLM/Antifa are terrorists and criminals and need to be treated as such!,New Tech Investor,9,1,2,
136,The Hill,Riot declared in Portland,[],2621 comments,https://thehill.com/homenews/state-watch/512233-riot-declared-in-portland,mike radant,"LOL! They are criminals that has nothing to do with 1st Amendment rights. Your mom & dad are cousins, aren't they?!?",Gordo Oso,0,0,2,
137,The Hill,Trump 'failure' on COVID-19 will be central message of Biden convention,[],6139 comments,https://thehill.com/homenews/campaign/511851-trump-failure-on-covid-19-will-be-central-message-of-biden-convention,mike radant,Biden can barely remember his name. Even Bath House Barry doubts he will make it in office.,,0,0,2,
138,The Hill,The Space Force moves to define itself and its mission,[],525 comments,https://thehill.com/opinion/technology/512210-the-space-force-moves-to-define-itself-and-its-mission,mike radant,They don't contact us because of their superior intelligence!,Jeff9011,0,0,0,
139,The Hill,The Space Force moves to define itself and its mission,[],525 comments,https://thehill.com/opinion/technology/512210-the-space-force-moves-to-define-itself-and-its-mission,mike radant,"Come on, they have the technology decades ahead of what they release to the public. They have a mission and tech, they're just now revealing it to us.",,0,0,0,
140,The Hill,The Space Force moves to define itself and its mission,[],525 comments,https://thehill.com/opinion/technology/512210-the-space-force-moves-to-define-itself-and-its-mission,mike radant,And the best way to kill BLM/Antifa vermin!,Peter G,1,?,1,
141,The Hill,Clyburn: Trump 'signing a death warrant for a lot of people' with mail-in voting o…,[],1322 comments,https://thehill.com/homenews/house/512207-clyburn-trump-signing-a-death-warrant-for-a-lot-of-people-with-mail-in-voting,mike radant,Another nig liar!,,0,0,1,
142,The Hill,Clyburn: Trump 'signing a death warrant for a lot of people' with mail-in voting o…,[],1322 comments,https://thehill.com/homenews/house/512207-clyburn-trump-signing-a-death-warrant-for-a-lot-of-people-with-mail-in-voting,mike radant,Like your mom!,Fluke Slayer,0,0,2,
143,The Hill,November will decide the fate of economic bailouts in blue states,[],1142 comments,https://thehill.com/opinion/campaign/512256-november-will-decide-the-fate-of-economic-bailouts-in-blue-states,mike radant,"No, a good indicator is how many blowjobs your wife and mom give!",King Con Trump,0,0,2,
144,The Hill,November will decide the fate of economic bailouts in blue states,[],1142 comments,https://thehill.com/opinion/campaign/512256-november-will-decide-the-fate-of-economic-bailouts-in-blue-states,mike radant,"Trump didn't F it up, the commie governor and retard mayor did. NYC is getting what it deserves, just like California!",Deep State,0,0,2,
145,The Hill,November will decide the fate of economic bailouts in blue states,[],1142 comments,https://thehill.com/opinion/campaign/512256-november-will-decide-the-fate-of-economic-bailouts-in-blue-states,mike radant,"Not anymore, $hithead!",Horace Rumpole the III,0,0,2,
146,The Hill,November will decide the fate of economic bailouts in blue states,[],1142 comments,https://thehill.com/opinion/campaign/512256-november-will-decide-the-fate-of-economic-bailouts-in-blue-states,mike radant,"The Appalachians are beautiful areas, you'd be surprised how many people retire there for the low cost of living and to get away from know-it-all $hitheads like you!",chetgunkle,0,0,2,
147,The Hill,November will decide the fate of economic bailouts in blue states,[],1142 comments,https://thehill.com/opinion/campaign/512256-november-will-decide-the-fate-of-economic-bailouts-in-blue-states,mike radant,"Liberals and Democrats are imbeciles,anyway!",E. T.  Bass,0,0,2,
148,The Hill,November will decide the fate of economic bailouts in blue states,[],1142 comments,https://thehill.com/opinion/campaign/512256-november-will-decide-the-fate-of-economic-bailouts-in-blue-states,mike radant,Not parasites like Democrats!,Appellation,0,0,2,
149,The Hill,November will decide the fate of economic bailouts in blue states,[],1142 comments,https://thehill.com/opinion/campaign/512256-november-will-decide-the-fate-of-economic-bailouts-in-blue-states,mike radant,You should hunt them down and shoot them like the liberal vermin they are!,ykm,0,0,1,
150,The Hill,November will decide the fate of economic bailouts in blue states,[],1142 comments,https://thehill.com/opinion/campaign/512256-november-will-decide-the-fate-of-economic-bailouts-in-blue-states,mike radant,SoCal needs at least a 9.5 earthquake!,Seymour,2,?,1,
151,The Hill,November will decide the fate of economic bailouts in blue states,[],1142 comments,https://thehill.com/opinion/campaign/512256-november-will-decide-the-fate-of-economic-bailouts-in-blue-states,mike radant,I just hate California vermin!,Eteamer,0,0,2,
152,The Hill,November will decide the fate of economic bailouts in blue states,[],1142 comments,https://thehill.com/opinion/campaign/512256-november-will-decide-the-fate-of-economic-bailouts-in-blue-states,mike radant,Let them crash and burn!,,0,0,2,
153,The Hill,South Dakota declines unemployment aid from Trump executive orders,[],1729 comments,https://thehill.com/homenews/state-watch/512177-south-dakota-declines-unemployment-aid-from-trump-executive-orders,mike radant,Are you really that stupid or do you take lessons?!?,mountainlady,0,0,2,
154,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,"It's what your mom does for a living, too!",It'sNot1950,0,0,2,
155,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,"More like the stupidity of New Yorkers, they elected and reelected DeBlaBla!",bb,1,?,2,
156,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,She got where she is by doing a Kamala on her knees!,Tacoma Joe,2,?,2,
157,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,"LOL! Yeah, Irv. I doubt you're married and probably work at McDonalds, if you work at all!",irv d,1,?,2,
158,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,This country is in trouble!,Tacoma Joe,3,?,0,
159,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,"Hell, they reelected the idiot mayor who is destroying the city. Why not reelect that airhead Occasional-Cortex?!?",FreedomsKrieg,1,?,2,
160,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,You should know!,It'sNot1950,0,0,0,
161,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,She fills out her sweater pretty well!,Pump and Trump,0,0,0,
162,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,"When my grandfather was alive, he voted the straight Republican ticket. No that he's dead, he votes the straight Democrat ticket!",,0,0,2,
163,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,Sleepy Joe & Camel-Toe in 2020!,,0,0,2,
164,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,She got into office the same way Camel-Toe did!,,1,?,2,
165,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,"Hey, Irv. Your parents are related, aren't they!",irv d,0,0,2,
166,The Hill,Eyes turn to Ocasio-Cortez as she seeks to boost Biden,[],10228 comments,https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden,mike radant,I'd hate to be the dentist who has to work on those horse teeth!,,0,0,2,
167,The Hill,Taylor Swift: Trump's 'calculated dismantling' of USPS proves he's trying t…,[],2933 comments,https://thehill.com/homenews/administration/512172-taylor-swift-trumps-calculated-dismantling-of-usps-proves-hes-trying,mike radant,It may seem that way from your mom's basement!,Ted B. Davis,0,0,2,
168,The Hill,Taylor Swift: Trump's 'calculated dismantling' of USPS proves he's trying t…,[],2933 comments,https://thehill.com/homenews/administration/512172-taylor-swift-trumps-calculated-dismantling-of-usps-proves-hes-trying,mike radant,"Yes, it's secure as Hillary's emails!",Rebel Yeller,0,0,0,
169,The Hill,Taylor Swift: Trump's 'calculated dismantling' of USPS proves he's trying t…,[],2933 comments,https://thehill.com/homenews/administration/512172-taylor-swift-trumps-calculated-dismantling-of-usps-proves-hes-trying,mike radant,"She should shut up and sing, the hell with celebrities who use their fame to try to influence people. She's just a stupid singer!",,0,0,2,
